ano,capital,Instituição,UF,População,Conta,codigo_conta,nome_conta,valor_empenhado,valor_pago,diferenca_empenhado_pago,taxa_execucao_percentual,valor_pago_per_capita,valor_empenhado_per_capita
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,08 - Assistência Social,08,Assistência Social,92324096.17,90254646.71,2069449.4600000083,97.75849475288722,221.1272787432287,226.19750774824394
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,09 - Previdência Social,09,Previdência Social,52786149.76,52004061.24,782088.5199999958,98.5183830918605,127.4119058107542,129.32805209759968
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,10 - Saúde,10,Saúde,530103269.7,499842195.47,30261074.22999996,94.29147565018312,1224.6321770054171,1298.7729469297353
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,12 - Educação,12,Educação,676413526.63,657546410.76,18867115.870000005,97.21071280700151,1611.0134354182337,1657.2385788556853
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,13 - Cultura,13,Cultura,62834759.18,56043351.85,6791407.329999998,89.19163943869833,137.30831971520763,153.94752308547936
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,14 - Direitos da Cidadania,14,Direitos da Cidadania,1346019.47,1275690.92,70328.55000000005,94.77507186430223,3.1254907302827095,3.2977983227042533
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,15 - Urbanismo,15,Urbanismo,370255416.02,323196710.84,47058705.18000001,87.2902047765162,791.8440963648792,907.1396938433004
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,16 - Habitação,16,Habitação,738021.43,738021.43,0.0,100.0,1.8081802590669769,1.8081802590669769
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,17 - Saneamento,17,Saneamento,11638224.57,11067761.59,570462.9800000004,95.09836765419968,27.116432132733237,28.514087887749078
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,18 - Gestão Ambiental,18,Gestão Ambiental,23702350.06,23505016.84,197333.2199999988,99.1674529339898,57.58817523648988,58.071649046812865
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,20 - Agricultura,20,Agricultura,26701178.85,19947850.92,6753327.93,74.70775366159536,48.87298495431905,65.41889236249777
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,23 - Comércio e Serviços,23,Comércio e Serviços,4750818.04,4715908.4,34909.639999999665,99.26518675928915,11.554152936247572,11.639682867132011
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,26 - Transporte,26,Transporte,69570757.11,57543647.69,12027109.420000002,82.71240687954042,140.98410094644953,170.4509713419101
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,27 - Desporto e Lazer,27,Desporto e Lazer,12824558.31,12638442.81,186115.5,98.54875703707569,30.96466019203395,31.42065016648006
2024.0,Boa Vista,Prefeitura Municipal de Boa Vista - RR,RR,408157.0,28 - Encargos Especiais,28,Encargos Especiais,67987450.7,65043550.81,2943899.8900000006,95.66993634900331,159.3591456473857,166.57181109230027
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,01 - Legislativa,01,Legislativa,115816460.52,111840493.45,3975967.069999993,96.56701037818938,118.70899595601503,122.92914059481605
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,02 - Judiciária,02,Judiciária,31123948.38,30305071.19,818877.1899999976,97.36898037484794,32.16620798395143,33.03537518840087
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,04 - Administração,04,Administração,277936525.56,236597506.37,41339019.19,85.12645320484303,251.12775847538583,295.0055464792918
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,06 - Segurança Pública,06,Segurança Pública,65601584.19,60366561.71,5235022.479999997,92.01997551638699,64.07387618612945,69.630399080816
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,08 - Assistência Social,08,Assistência Social,154119978.26,147756961.23,6363017.030000001,95.87138727773137,156.83121535016025,163.5850067505891
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,09 - Previdência Social,09,Previdência Social,640950104.14,607563812.94,33386291.19999993,94.79112477174861,644.8763590761458,680.3130151994395
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,10 - Saúde,10,Saúde,1984757017.22,1750535980.59,234221036.6300001,88.19900700197208,1858.042308563483,2106.6476502642918
